post_id,content,timestamp,created_at,date,username,platform,scraped_at,url,likes,retweets,is_tariff_related,confidence,tariff_type,countries_mentioned,tariff_percentage,sentiment,key_phrases,explanation
2025-04-25_11,"Deeply disturbing news out of Kashmir. The United States stands strong with India against Terrorism. We pray for the souls of those lost, and for the recovery of the injured. Prime Minister Modi, and the incredible people of India, have our full support and deepest sympathies. Our hearts are with you all!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_12,"I’ve just spoken to Prime Minister of Israel, Bibi Netanyahu, relative to numerous subjects including Trade, Iran, etc. The call went very well—We are on the same side of every issue.","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_13,"A great new book by Dana Perino, a FoxNews Star and very good person, is called, “I Wish Someone Had Told Me…” The title says it all. Much to be learned about life and success. Get it NOW!!!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_14,"I have agreed to do the Commencement Address at two really GREAT places, the University of Alabama and, WEST POINT. Stay tuned for times and dates!!! DJT","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_15,"This is the man, Kilmar Abrego Garcia, that the Courts are trying to save from being deported? He was supposed to be, according to the Judge and the Democrats, a wonderful father from Maryland, but then they noticed he had “MS-13” tattooed onto his knuckles (and lots of really bad stories about his past!). This is the gang that is, perhaps, the worst of them all. What is wrong with our Country?","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_16,"How can Biden let Millions of Criminals into our Country, totally unchecked and unvetted, with no Legal authority to do so, yet I, in order to make up for this assault to our Nation, am expected to go through a lengthy Legal process, separately, for each and every Criminal Alien. As usual, TWO DIFFERENT STANDARDS, only leading to the Complete and Total Destruction of the U.S.A. MAKE AMERICA GREAT AGAIN!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_17,"I like Karrin Taylor Robson of Arizona a lot, and when she asked me to Endorse her, with nobody else running, I Endorsed her, and was happy to do so. When Andy Biggs decided to run for Governor, quite unexpectedly, I had a problem — Two fantastic candidates, two terrific people, two wonderful champions, and it is therefore my Great Honor TO GIVE MY COMPLETE AND TOTAL ENDORSEMENT TO BOTH. Either one will never let you down. MAKE AMERICA GREAT AGAIN!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_18,"Steve Daines is a Great Man, and TREMENDOUS Senator, representing the Fantastic People of Montana. I love Montana, won every one of my Races there by a landslide, and would only recommend the best to represent you in the Senate!As Chairman of the National Republican Senatorial Committee (NRSC), Steve worked tirelessly with me in the last Election to help elect smart, tough, and sincere America First Patriots. In the Senate, Steve is fighting hard to Grow the Economy, Cut Taxes, Secure the Border, Stop Migrant Crime, Support our Military/Vets, Unleash American Energy Dominance, Restore PEACE THROUGH STRENGTH, and Defend our always under siege Second Amendment.Senator Steve Daines, of the Great State of Montana, has my Complete and Total Endorsement — HE WILL NOT LET YOU DOWN!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_19,"I’m doing what I was elected to do, remove criminals from our Country, but the Courts don’t seem to want me to do that. My team is fantastic, doing an incredible job, however, they are being stymied at every turn by even the U.S. Supreme Court, which I have such great respect for, but which seemingly doesn’t want me to send violent criminals and terrorists back to Venezuela, or any other Country, for that matter — People that came here illegally! The Courts are intimidated by the Radical Left who are, “playing the Ref.” Great Supreme Court Justice Samuel Alito correctly wants to dissolve the pause on deportations. He is right on this! If we don’t get these criminals out of our Country, we are not going to have a Country any longer. We cannot give everyone a trial, because to do so would take, without exaggeration, 200 years. We would need hundreds of thousands of trials for the hundreds of thousands of Illegals we are sending out of the Country. Such a thing is not possible to do. What a ridiculous situation we are in. MAKE AMERICA GREAT AGAIN!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_20,"The Radical Left is only good at “playing the Ref,” they are always threatening our Judges. This is Judicial Intimidation, and should be AGAINST THE LAW!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,0,,,,,,"API error: HTTPSConnectionPool(host='api.anthropic.com', port=443): Read timed out. (read timeout=60)"
2025-04-25_21,"I agree with the people in Massapequa, Long Island, who are fighting furiously to keep the Massapequa Chiefs logo on their Teams and School. Forcing them to change the name, after all of these years, is ridiculous and, in actuality, an affront to our great Indian population. The School Board, and virtually everyone in the area, are demanding the name be kept. It has become the School’s identity and, what could be wrong with using the name, “Chief”? I don’t see the Kansas City Chiefs changing their name anytime soon! By copy of this TRUTH, I am asking my highly capable Secretary of Education, Linda McMahon, to fight for the people of Massapequa on this very important issue. LONG LIVE THE MASSAPEQUA CHIEFS!https://nypost.com/2025/04/07/us-news/long-island-town-begs-trump-to-help-fight-states-native-american-logo-ban-where-does-it-end/","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses school mascot naming controversy
2025-04-25_22,"Melania and I will be going to the funeral of Pope Francis, in Rome. We look forward to being there!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,100,None,,,Neutral,,|Not tariff-related; personal announcement about attending Pope Francis's funeral
2025-04-25_23,"As a mark of respect for the memory of His Holiness Pope Francis, by the authority vested in me as President of the United States by the Constitution and the laws of the United States of America, I hereby order that the flag of the United States shall be flown at half-staff at the White House and upon all public buildings and grounds, at all military posts and naval stations, and on all naval vessels of the Federal Government in the District of Columbia and throughout the United States and its Territories and possessions until sunset, on the day of interment. I also direct that the flag shall be flown at half-staff for the same length of time at all United States embassies, legations, consular offices, and other facilities abroad, including all military facilities and naval vessels and stations.","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,100,None,,,Neutral,,|Not tariff-related; presidential proclamation about flags at half-staff for Pope Francis
2025-04-25_24,"“Preemptive Cuts” in Interest Rates are being called for by many. With Energy Costs way down, food prices (including Biden’s egg disaster!) substantially lower, and most other “things” trending down, there is virtually No Inflation. With these costs trending so nicely downward, just what I predicted they would do, there can almost be no inflation, but there can be a SLOWING of the economy unless Mr. Too Late, a major loser, lowers interest rates, NOW. Europe has already “lowered” seven times. Powell has always been “To Late,” except when it came to the Election period when he lowered in order to help Sleepy Joe Biden, later Kamala, get elected. How did that work out?","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,90,None,,,Neutral,,"|Not tariff-related; discusses interest rates, inflation, and Federal Reserve policy without mentioning trade or tariffs"
2025-04-25_25,Rest in Peace Pope Francis! May God Bless him and all who loved him!,"April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,100,None,,,Neutral,,|Not tariff-related; tribute message for Pope Francis
2025-04-25_26,"NON-TARIFF CHEATING:1. Currency Manipulation2. VATs which act as tariffs and export subsidies3. Dumping Below Cost4. Export Subsidies and Other Govt. Subsidies5. Protective Agricultural Standards (e.g., no genetically engineered corn in EU)6. Protective Technical Standards (Japan’s bowling ball test)7. Counterfeiting, Piracy, and IP Theft (Over $1 trillion a year)8. Transshipping to EVADE Tariffs!!!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,True,100,General,,Multiple percentages implied,Aggressive,"NON-TARIFF CHEATING, Currency Manipulation, VATs, Dumping Below Cost, Export Subsidies, IP Theft, Transshipping to EVADE Tariffs","Explicitly lists non-tariff trade barriers and unfair trade practices including currency manipulation, VATs, dumping, subsidies, and IP theft"
2025-04-25_27,"Since our announcement of LIBERATION DAY, many World Leaders and Business Executives have come to me asking for relief from Tariffs. It’s good to see that the World knows we are serious, because WE ARE! They must right the wrongs of decades of abuse, but it won’t be easy for them. We must rebuild the Wealth of our Great Country, and create true RECIPROCITY. But for those who want the easiest path: Come to America, and build in America!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,True,100,General,,Not specified,Aggressive,"LIBERATION DAY, relief from Tariffs, decades of abuse, RECIPROCITY, Come to America and build in America","Directly discusses tariffs, mentions Liberation Day, reciprocal trade policy, and encourages foreign companies to manufacture in America to avoid tariffs"
2025-04-25_28,"Radical Lunatic Democrats and their Comrades in the Fake News Media are falsely making Kilmar Armando Abrego Garcia out to be a very sweet and innocent person, which is a total, blatant, and dangerous LIE. Garcia has been found by two separate Courts to be a member of the violent, killer gang MS-13, was in our Country illegally, and is under a Deportation Order. It is despicable and unAmerican for Liberals and the Mainstream Media to hate our Country so much, and be obsessed with protecting criminals, instead of working to keep our Border, streets, and families safe. Those lying to the American People on behalf of violent criminals have to be held responsible by the Agencies and the Courts. MAKE AMERICA GREAT AGAIN!","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,100,None,,,Neutral,,|Not tariff-related; discusses immigration enforcement and MS-13 gang member
2025-04-25_29,"RT @mrddmia🚨Senate Judiciary Chairman Chuck Grassley is drafting crucial legislation to rein in activist judges sabotaging the presidency:“The President of the United States shouldn’t have to ask permission from more than 600 different district judges to manage the executive branch he was elected to lead… The practice of sweeping nationwide injunctions, broad restraining orders and judicial policymaking must end. It’s unconstitutional, it’s anti-democratic and it’s imprudent. If the Supreme Court won’t stop it, Congress must.""https://www.judiciary.senate.gov/press/rep/releases/grassley-challenges-senate-democrats-promotion-of-unchecked-judicial-power-vows-to-take-legislative-action","April 25, 2025, 6:09 AM",2025-04-25T06:09:00,2025-04-25,@realDonaldTrump,Truth Social,2025-10-18T17:16:52.509266,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses judicial reform and nationwide injunctions
2025-04-28_0,“STRENGTHENING AND UNLEASHING AMERICA’S LAW ENFORCEMENT TO PURSUE CRIMINALS AND PROTECT INNOCENT CITIZENS” https://www.whitehouse.gov/presidential-actions/2025/04/strengthening-and-unleashing-americas-law-enforcement-to-pursue-criminals-and-protect-innocent-citizens/,"April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,100,None,,,Neutral,,|Not tariff-related; links to executive action about law enforcement policy
2025-04-28_1,"RT @realDonaldTrumpJoin me tomorrow, April 29th—in Warren, Michigan at 6:00PM Eastern! Tickets: https://events.gop.com/events/president-donald-j-trump-to-hold-a-rally-in-warren-michigan","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Rally announcement with no trade/tariff content
2025-04-28_2,"As we reach our Historic First 100 Days, I am proud to announce that the Presidential Personnel Office has surpassed 80% of all Political Hires across our largest Departments, including the United States Department of Justice, State, Defense, Treasury, Veterans Affairs, and Commerce. We have now beaten ALL RECORDS set by previous Administrations, and will continue working hard to hire the most competent, hardworking Patriots, who will help us usher in our Country’s Golden Age. MAKE AMERICA GREAT AGAIN!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|Political hiring announcement, no trade/tariff content"
2025-04-28_5,"I am proud to announce the formation of the FEMA Review Council, comprised of Top Experts in their fields, who are Highly Respected by their peers. It is my Great Honor to appoint to the Council, Secretary of Defense Pete Hegseth, Secretary of Homeland Security Kristi Noem, Governor Greg Abbott, Governor Glenn Youngkin, former Governor Phil Bryant, Michael Whatley, Mayor Jane Castor, Kevin Guthrie, W. Nim Kidd, Sheriff Rosie Cordero-Stutz, Mark Cooper, Bob Fenton, and Evan Greenberg. I know that the new Members will work hard to fix a terribly broken System, and return power to State Emergency Managers, who will help, MAKE AMERICA SAFE AGAIN. Congratulations to all!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|FEMA Review Council formation, no trade/tariff content"
2025-04-28_7,"Congressman Gabe Evans is an America First Patriot who is doing a fantastic job representing Colorado’s 8th Congressional District! A decorated Army Helicopter Pilot and former Police Officer, Gabe has served our Nation with Great Honor and Distinction. In Congress, he is fighting to Secure the Border, Champion American Energy, Defend the Second Amendment, and Support our Brave Military, Veterans, and Law Enforcement. Gabe Evans has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|Congressional endorsement, no trade/tariff content"
2025-04-28_8,"Congressman Juan Ciscomani is a Tremendous Champion for Arizona’s 6th Congressional District! As a Member of the POWERFUL Appropriations Committee, Juan is fighting hard to Secure the Border, Stop Migrant Crime, Strengthen our Military/Vets, Support our Great Law Enforcement, and Protect our always under siege Second Amendment. Juan Ciscomani has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|Congressional endorsement, no trade/tariff content"
2025-04-28_9,"Congressman Derrick Van Orden is an America First Warrior for Wisconsin’s 3rd Congressional District. A retired Navy SEAL, Derrick bravely served our Country in combat, and brings that same Fighting Spirit to Congress. Derrick is working hard to Champion our Great Farmers and American Agriculture, Stop Illegal Immigration and Migrant Crime, Strengthen our Incredible Military and Veterans, and Protect our always under siege Second Amendment. Derrick Van Orden has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|Congressional endorsement, no trade/tariff content"
2025-04-28_10,"I am thrilled to announce that the Washington Football Team will be returning to our Nation’s Capital! The new Stadium Deal is a HUGE WIN for Washington, D.C., and for the Team’s incredible fan base. It will also boost Economic Development, create more Jobs and, hopefully, lead to less Crime in the area. We are making Washington, D.C., GREAT AGAIN, one step at a time!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|Washington Football Team stadium announcement, no trade/tariff content"
2025-04-28_11,"Join me tomorrow, April 29th—in Warren, Michigan at 6:00PM Eastern! Tickets: https://events.gop.com/events/president-donald-j-trump-to-hold-a-rally-in-warren-michigan","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|Rally announcement duplicate, no trade/tariff content"
2025-04-28_12,"Good luck to the Great people of Canada. Elect the man who has the strength and wisdom to cut your taxes in half, increase your military power, for free, to the highest level in the World, have your Car, Steel, Aluminum, Lumber, Energy, and all other businesses, QUADRUPLE in size, WITH ZERO TARIFFS OR TAXES, if Canada becomes the cherished 51st. State of the United States of America. No more artificially drawn line from many years ago. Look how beautiful this land mass would be. Free access with NO BORDER. ALL POSITIVES WITH NO NEGATIVES. IT WAS MEANT TO BE! America can no longer subsidize Canada with the Hundreds of Billions of Dollars a year that we have been spending in the past. It makes no sense unless Canada is a State!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,True,100,General,Canada,,Celebratory,"ZERO TARIFFS OR TAXES, cut your taxes in half, Car Steel Aluminum Lumber Energy businesses","Clear tariff-related content discussing elimination of tariffs if Canada becomes 51st state, mentions specific industries (Car, Steel, Aluminum, Lumber, Energy) and explicitly states ""ZERO TARIFFS OR TAXES"""
2025-04-28_13,"Warren Zeiders is FANTASTIC. Go to his concerts, and ENJOY! DJT","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,"|Music artist endorsement, no trade/tariff content"
2025-04-28_14,"We don’t have a Free and Fair “Press” in this Country anymore. We have a Press that writes BAD STORIES, and CHEATS, BIG, ON POLLS. IT IS COMPROMISED AND CORRUPT. SAD!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; focuses on media criticism
2025-04-28_15,"Great Pollster John McLaughlin, one of the most highly respected in the industry, has just stated that The Failing New York Times Poll, and the ABC/Washington Post Poll, about a person named DONALD J. TRUMP, ME, are FAKE POLLS FROM FAKE NEWS ORGANIZATIONS. The New York Times has only 37% Trump 2024 voters, and the ABC/Washington Post Poll has only 34% Trump Voters, unheard of numbers unless looking for a negative result, which they are. These people should be investigated for ELECTION FRAUD, and add in the FoxNews Pollster while you’re at it. They are Negative Criminals who apologize to their subscribers and readers after I WIN ELECTIONS BIG, much bigger than their polls showed I would win, loose a lot of credibility, and then go on cheating and lying for the next cycle, only worse. They suffer from Trump Derangement Syndrome, and there is nothing that anyone, or anything, can do about it. THEY ARE SICK, almost only write negative stories about me no matter how well I am doing (99.9% at the Border, BEST NUMBER EVER!), AND ARE TRULY THE ENEMY OF THE PEOPLE! I wish them well, but will continue to fight to, MAKE AMERICA GREAT AGAIN!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses polling and election fraud claims
2025-04-28_16,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/114412402691145440A big Raid last night on some of the worst people illegally in our Country — Drug Dealers, Murderers, and other Violent Criminals, of all shapes and sizes, and Judges don’t want to send them back to where they came from. If we don’t win this battle at the Supreme Court, our Country, as we know it, is FINISHED! It will be a Crime ridden MESS. MAKE AMERICA GREAT AGAIN!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses immigration enforcement and crime
2025-04-28_17,"The Radical Left Democrats are paying a fortune to have people infiltrate the Town Halls of Republican Congressmen/women and Senators. These Great Patriot Politicians should not treat them nicely. Have them immediately ejected from the room - They are disruptors and troublemakers. You must allow your audience to know what you are up against, or else they will think they are Republicans, and that there is dissension in the Party. There is not, there is only LOVE and UNITY. Republicans are happy with what is taking place in our Country. We all love America!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses political opposition at town halls
2025-04-28_18,"Hopefully ACTBLUE, the Democrats ILLEGAL SCAM used to raise money, including from not allowed “foreign contributions,” is being looked at by authorities. The Dems only know how to win by CHEATING, something which they do better than any group or party in history. But now, with their terrible policies and candidates, and with people like Crooked Adam Schiff, who demanded a full Pardon from Sleepy Joe, leading the way, it is almost impossible to reach their money goals. The USA is wise to these scoundrels and crooks. Also, why did the Auto Pen give Schiff a Pardon? Biden knew nothing about it. Who operated the Auto Pen? That is the biggest question being asked in D.C. They almost destroyed our Country. They should all be in jail!!!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses campaign finance and ActBlue
2025-04-28_19,"Thank you to my wonderful friends in Michigan’s Republican Delegation, and the many other incredible Republicans in Congress, who want to travel with me to celebrate our Historic First 100 Days on Tuesday. It is going be a TREMENDOUS day. I wish everyone could come with me, but this is a crucial week to work on “THE ONE, BIG, BEAUTIFUL BILL,” which will contain Massive Tax Cuts, Strong Border Security Measures, Major Military Advancements, Dramatic Deregulation, Powerful Spending Reforms, and more! It is much more important that everyone stay in Washington this week to work hard and fast on all of it – IT MUST BE DONE. We will unleash Economic Prosperity, and accelerate into the Golden Age of America. You will be missed, but your work is far too important to take any time off. Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,90,None,,,Neutral,,|Not tariff-related; mentions tax cuts and spending reforms but no specific tariff content
2025-04-28_20,"I’m bringing Columbus Day back from the ashes. The Democrats did everything possible to destroy Christopher Columbus, his reputation, and all of the Italians that love him so much. They tore down his Statues, and put up nothing but “WOKE,” or even worse, nothing at all! Well, you’ll be happy to know, Christopher is going to make a major comeback. I am hereby reinstating Columbus Day under the same rules, dates, and locations, as it has had for all of the many decades before!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses Columbus Day restoration
2025-04-28_21,"When Tariffs cut in, many people’s Income Taxes will be substantially reduced, maybe even completely eliminated. Focus will be on people making less than $200,000 a year. Also, massive numbers of jobs are already being created, with new plants and factories currently being built or planned. It will be a BONANZA FOR AMERICA!!! THE EXTERNAL REVENUE SERVICE IS HAPPENING!!!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,True,100,General,,,Celebratory,"Tariffs cut in, Income Taxes will be substantially reduced, EXTERNAL REVENUE SERVICE",Directly discusses tariffs as revenue source to reduce/eliminate income taxes for those making under $200k; mentions job creation from tariffs
2025-04-28_22,"JUST RELEASED: 99.9% at the Border. Best number ever recorded. 3 people got in, versus hundreds of thousands in last Administration. There has NEVER been such a difference before. Congratulations America!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses border security statistics
2025-04-28_23,"No matter what deal I make with respect to Russia/Ukraine, no matter how good it is, even if it’s the greatest deal ever made, The Failing New York Times will speak BADLY of it. Liddle’ Peter Baker, the very biased and untalented writer for The Times, followed his Editor’s demands and wrote that Ukraine should get back territory, including, I suppose, Crimea, and other ridiculous requests, in order to stop the killing that is worse than anything since World War II. Why doesn’t this lightweight reporter say that it was Obama who made it possible for Russia to steal Crimea from Ukraine without even a shot being fired. It was also Liddle’ Peter who wrote an absolutely fawning, yet terribly written Biography, on Obama. It was a JOKE! Did Baker ever criticize the Obama Crimea Giveaway? NO, not once, only TRUMP, and I’ve had nothing to do with this stupid war, other than early on, when I gave Ukraine Javelins, and Obama gave them sheets. This is Sleepy Joe Biden’s War, not mine. It was a loser from day one, and should have never happened, and wouldn’t have happened if I were President at the time. I’m just trying to clean up the mess that was left to me by Obama and Biden, and what a mess it is. With all of that being said, there was no reason for Putin to be shooting missiles into civilian areas, cities and towns, over the last few days. It makes me think that maybe he doesn’t want to stop the war, he’s just tapping me along, and has to be dealt with differently, through “Banking” or “Secondary Sanctions?” Too many people are dying!!!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; discusses Russia/Ukraine deal and media criticism
2025-04-28_24,"Just landed in Rome. A good day in talks and meetings with Russia and Ukraine. They are very close to a deal, and the two sides should now meet, at very high levels, to “finish it off.” Most of the major points are agreed to. Stop the bloodshed, NOW. We will be wherever is necessary to help facilitate the END to this cruel and senseless war!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,95,None,,,Neutral,,|Not tariff-related; focuses on Russia-Ukraine peace negotiations
2025-04-28_25,"What is wrong with NFL owners, are they STUPID? Deion Sanders was a great college football player, and was even greater in the NFL. He’s also a very good coach, streetwise and smart! Therefore, Shedeur, his quarterback son, has PHENOMENAL GENES, and is all set for Greatness. He should be “picked” IMMEDIATELY by a team that wants to WIN. Good luck Shedeur, and say hello to your wonderful father!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,100,None,,,Neutral,,|Not tariff-related; discusses NFL draft and Deion Sanders
2025-04-28_26,"Big news coming out of Africa, where I am also involved in settling violent wars and conflicts. I don’t know why so many of these events have fallen to me and my Administration, but they have, and we have done an unprecedented job in getting them SETTLED or, putting them in position for PEACE. STAY TUNED!!!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,False,100,None,,,Neutral,,|Not tariff-related; discusses peace negotiations in Africa
2025-04-28_27,"Charles Payne, of Fox, is truly fantastic at what he does. He understands Tariffs, and he understands Life but, most importantly, he has been supportive of “TRUMP” right from the beginning – and I’ll always be supportive of him. With that being said, go out and immediately buy his new book, whatever it may be, because anything he does is good. MAGA loves Charles Payne!","April 28, 2025, 10:06 PM",2025-04-28T22:06:00,2025-04-28,@realDonaldTrump,Truth Social,2025-10-18T17:16:46.462569,,0,0,True,85,General,,,Informational,understands Tariffs,"Mentions tariffs in context of praising Charles Payne's understanding of the topic, though not discussing specific tariff policy"
